force_x,force_y,contact_x,contact_y,disp_x,disp_y,rotation,resistance,slip,release_cue,recoil,torque,seed,scenario,split,layout_id,probe,fixture_type,visible_hint,stress_level
-0.145514,-0.705540,0.126820,-0.266930,-0.019791,-0.099038,0.003058,0.194062,0.186502,0.000000,0.021128,-0.171135,4,1008,hidden_clamp_hinge,hidden_clamp_hinge_4_1008_free,7,free,free,0.00
0.154053,-0.785035,0.390263,0.103483,0.013682,-0.152599,-0.014351,0.249674,0.156075,0.000000,0.000734,-0.400694,4,1008,hidden_clamp_hinge,hidden_clamp_hinge_4_1008_free,8,free,free,0.00
0.731438,-0.685321,0.419999,0.000711,0.096686,-0.113922,-0.022956,0.223977,0.153343,0.000066,0.000811,-0.414858,4,1008,hidden_clamp_hinge,hidden_clamp_hinge_4_1008_free,9,free,free,0.00
0.860903,0.071469,-0.093322,0.273001,0.053043,0.003309,-0.009161,1.164846,0.127482,0.419436,0.811171,-0.225638,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,0,clamp,unknown,0.00
0.971950,0.588043,-0.218665,0.239059,0.019045,0.005159,0.003495,1.230674,0.075805,0.279318,0.825007,-0.160160,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,1,clamp,unknown,0.00
0.186446,0.716694,-0.368681,0.134121,-0.000118,-0.040279,0.003958,1.281490,0.018658,0.005783,0.829601,-0.033322,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,2,clamp,unknown,0.00
-0.437735,0.847275,-0.419872,-0.006899,0.036591,0.004286,0.019602,1.270633,0.100560,0.000000,0.818549,-0.048832,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,3,clamp,unknown,0.00
-0.719196,0.464651,-0.288646,-0.203397,0.003873,-0.017409,0.006340,1.252174,0.021357,0.000000,0.824791,-0.105049,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,4,clamp,unknown,0.00
-0.749728,0.021679,-0.286613,-0.204671,0.009287,-0.001135,-0.011729,1.178104,0.097008,0.000000,0.815154,-0.143435,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,5,clamp,unknown,0.00
-0.699044,-0.549421,0.142080,-0.263492,-0.062032,0.024499,-0.000273,1.187950,0.065974,0.009311,0.836610,-0.452194,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,6,clamp,unknown,0.00
-0.159706,-1.099283,0.373488,-0.128075,0.014951,-0.033962,-0.000732,1.231246,0.090255,0.055862,0.820914,-0.824971,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,7,clamp,unknown,0.00
0.235553,-1.088833,0.371216,0.130977,0.003279,0.030858,-0.011325,1.151230,0.004414,0.337013,0.835077,-0.829670,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,8,clamp,unknown,0.00
0.824523,-0.708797,0.375928,0.124860,0.030726,0.034356,-0.023038,1.145732,0.049996,0.816206,0.800342,-0.633836,4,1009,hidden_clamp_hinge,hidden_clamp_hinge_4_1009_clamp,9,clamp,unknown,0.00
1.011709,0.033955,-0.185747,0.251129,0.014131,-0.004347,-0.035960,1.067542,0.098507,0.031212,0.000000,-0.217139,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,0,hinge,tether,0.00
0.840015,0.708723,-0.239784,0.229883,0.045735,0.012859,-0.043029,0.914055,0.107617,0.000000,0.000000,-0.585747,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,1,hinge,tether,0.00
0.121454,1.033423,-0.392913,-0.098926,-0.035682,0.041115,-0.047154,0.729780,0.123794,0.000000,0.006849,-0.779992,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,2,hinge,tether,0.00
-0.380472,0.853732,-0.419769,0.009281,-0.042794,0.073523,-0.048361,0.726765,0.040145,0.025689,0.000000,-0.700370,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,3,hinge,tether,0.00
-0.617571,0.467418,-0.350346,-0.154427,0.029430,0.045921,-0.041221,0.806335,0.086689,0.015242,0.000000,-0.471017,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,4,hinge,tether,0.00
-1.016926,0.063547,0.077355,-0.275210,0.003173,0.020131,-0.029226,0.960052,0.139812,0.000465,0.018274,-0.355531,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,5,hinge,tether,0.00
-0.562931,-0.533431,0.302313,-0.194373,-0.011116,-0.027140,-0.010075,0.908224,0.128735,0.003233,0.001987,-0.099216,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,6,hinge,tether,0.00
-0.213322,-1.033945,0.417772,0.028801,0.036749,0.028267,-0.009000,0.774351,0.092521,0.027450,0.000000,-0.044748,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,7,hinge,tether,0.00
0.325866,-0.665913,0.386018,0.110333,0.005259,-0.017238,-0.003774,0.875049,0.166640,0.000000,0.000000,-0.021879,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,8,hinge,tether,0.00
0.916594,-0.726353,0.330171,0.173060,0.000404,0.021484,-0.022051,1.054687,0.031406,0.015688,0.000000,-0.071569,4,2000,slot_axis_shift,slot_axis_shift_4_2000_hinge,9,hinge,tether,0.00
1.085385,-0.084308,-0.199460,0.246410,0.084755,-0.063141,-0.021522,0.182196,0.184524,0.000000,0.001316,-0.094315,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,0,free,unknown,0.00
0.763687,0.568323,-0.361780,0.142228,0.067948,0.077963,-0.005208,0.242760,0.185256,0.000000,0.008141,-0.174142,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,1,free,unknown,0.00
0.363899,0.728143,-0.419059,-0.018732,-0.000297,0.067813,0.000390,0.177819,0.186190,0.000000,0.012333,-0.209638,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,2,free,unknown,0.00
-0.294209,0.992692,-0.391462,-0.101451,-0.024621,0.080434,-0.008167,0.244468,0.187917,0.010237,0.000532,-0.414315,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,3,free,unknown,0.00
-0.821811,0.556991,0.062167,-0.276916,-0.101064,0.059626,-0.019714,0.266504,0.113136,0.017183,0.000000,-0.287657,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,4,free,unknown,0.00
-1.105202,0.020083,-0.042932,-0.278533,-0.085924,0.042622,-0.040661,0.189134,0.216053,0.003458,0.000000,-0.471025,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,5,free,unknown,0.00
-0.636745,-0.397104,0.409728,-0.061546,-0.101146,-0.061594,-0.006180,0.232969,0.257873,0.000000,0.001575,-0.315013,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,6,free,unknown,0.00
-0.252558,-0.908516,0.417611,-0.029821,0.001779,-0.106650,0.009695,0.224244,0.249279,0.000000,0.000000,-0.467818,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,7,free,unknown,0.00
0.361615,-0.842626,0.319183,0.181992,0.092353,-0.062240,-0.015981,0.240446,0.228064,0.002828,0.015160,-0.321741,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,8,free,unknown,0.00
0.896338,-0.729381,0.266538,0.216392,0.085709,0.008476,0.001290,0.248404,0.188389,0.000000,0.000000,-0.290913,4,2001,slot_axis_shift,slot_axis_shift_4_2001_free,9,free,unknown,0.00
0.843211,0.091437,0.031490,0.279212,0.106968,-0.007599,0.006212,0.532435,0.156058,0.000000,0.003178,-0.306279,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,0,slot,unknown,0.00
0.745998,0.391157,-0.158397,0.259324,0.000324,-0.030004,0.000159,0.724027,0.088283,0.000593,0.000000,-0.282984,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,1,slot,unknown,0.00
0.221211,0.796961,-0.322870,0.179078,-0.003411,0.013060,0.010560,2.283040,0.122086,0.003276,0.015464,-0.222463,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,2,slot,unknown,0.00
-0.295496,0.803179,-0.371578,-0.130520,-0.047637,0.024765,0.027267,1.201228,0.076634,0.022297,0.000000,-0.209814,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,3,slot,unknown,0.00
-0.637673,0.605569,-0.105739,-0.270981,-0.076332,-0.015469,0.002366,0.720766,0.158999,0.005448,0.015884,-0.099194,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,4,slot,unknown,0.00
-0.824768,0.033229,-0.223502,-0.237062,-0.059298,0.076223,-0.001524,0.396469,0.151664,0.000000,0.000000,-0.115951,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,5,slot,unknown,0.00
-0.536923,-0.579071,0.409145,-0.063247,-0.023345,0.043776,0.016157,1.029408,0.170248,0.019047,0.000000,-0.287148,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,6,slot,unknown,0.00
-0.355617,-0.819638,0.207478,-0.243450,-0.030861,-0.062360,-0.010424,1.741558,0.063363,0.000000,0.001071,-0.320330,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,7,slot,unknown,0.00
0.349813,-1.012226,0.292146,0.201164,0.031948,-0.061842,-0.005412,1.220070,0.196963,0.006988,0.003152,-0.524118,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,8,slot,unknown,0.00
0.727008,-0.486668,0.329736,0.173429,0.091043,-0.046791,-0.003980,0.555064,0.134786,0.000000,0.000000,-0.418748,4,2002,slot_axis_shift,slot_axis_shift_4_2002_slot,9,slot,unknown,0.00
0.964794,-0.190992,0.007690,0.279953,-0.019706,0.008157,-0.003906,1.039023,0.161298,0.005017,0.000000,-0.072525,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,0,hinge,unknown,0.00
0.959583,0.585696,-0.330975,0.172376,-0.002408,0.056043,-0.042854,1.047981,0.077888,0.020062,0.000000,-0.456044,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,1,hinge,unknown,0.00
0.333697,0.968676,-0.406498,0.070425,0.004548,0.035877,-0.042474,0.731735,0.042835,0.000000,0.000442,-0.741622,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,2,hinge,unknown,0.00
-0.210323,0.819019,-0.406422,-0.070619,0.017462,0.043209,-0.065549,0.550156,0.142131,0.016696,0.000000,-0.686516,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,3,hinge,unknown,0.00
-0.812012,0.638085,0.098427,-0.272203,-0.046277,0.052558,-0.030002,0.554706,0.129925,0.018127,0.000000,-0.507136,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,4,hinge,unknown,0.00
-0.805010,-0.096683,0.020906,-0.279653,-0.032173,0.011053,-0.046428,0.860997,0.109070,0.007024,0.000000,-0.295924,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,5,hinge,unknown,0.00
-0.898006,-0.664670,0.203646,-0.244884,0.010007,0.020622,-0.012125,1.052940,0.186578,0.014922,0.000000,-0.220399,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,6,hinge,unknown,0.00
-0.202653,-1.041164,0.416046,0.038332,-0.003117,0.021457,-0.010233,1.050732,0.126670,0.000000,0.000000,-0.056325,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,7,hinge,unknown,0.00
0.324754,-1.087754,0.367188,0.135930,0.003552,-0.001876,0.029443,0.921872,0.051862,0.000000,0.000000,0.012361,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,8,hinge,unknown,0.00
0.848840,-0.719176,0.245086,0.227384,-0.031760,0.030294,0.002650,1.091893,0.071608,0.000000,0.001387,0.015279,4,2003,slot_axis_shift,slot_axis_shift_4_2003_hinge,9,hinge,unknown,0.00
1.125095,-0.175822,0.150561,0.261391,0.073982,0.005247,-0.023045,0.179606,0.197620,0.000000,0.000000,-0.323083,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,0,free,free,0.00
0.764255,0.420707,-0.200148,0.246163,0.073743,0.099160,-0.025091,0.251540,0.118666,0.001580,0.007253,-0.404212,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,1,free,free,0.00
0.268609,0.866417,-0.417017,0.033315,0.055112,0.108787,-0.019952,0.266720,0.158598,0.007601,0.018153,-0.589768,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,2,free,free,0.00
-0.074283,0.749595,-0.399463,-0.086484,-0.022059,0.029357,-0.006753,0.233030,0.256387,0.000000,0.023829,-0.483536,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,3,free,free,0.00
-0.581761,0.503615,0.053760,-0.277697,-0.025456,0.068170,-0.002468,0.211616,0.169112,0.000000,0.000000,-0.232629,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,4,free,free,0.00
-1.055252,-0.005940,-0.084168,-0.274320,-0.141554,0.024913,-0.005643,0.185339,0.305411,0.000000,0.000000,-0.245440,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,5,free,free,0.00
-0.970806,-0.474194,-0.044221,-0.278444,-0.092579,-0.036000,-0.016228,0.223813,0.204108,0.037082,0.008435,-0.096337,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,6,free,free,0.00
-0.175908,-0.733465,0.390176,-0.103629,-0.015688,-0.091741,-0.024206,0.193967,0.202901,0.012993,0.000000,-0.120638,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,7,free,free,0.00
0.163462,-1.113428,0.401816,0.081496,-0.033936,-0.110931,-0.003882,0.214077,0.100032,0.000000,0.000000,-0.198920,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,8,free,free,0.00
0.532011,-0.592232,0.287214,0.204296,0.033580,-0.086832,-0.010619,0.276857,0.218456,0.004975,0.000000,-0.157295,4,2004,slot_axis_shift,slot_axis_shift_4_2004_free,9,free,free,0.00
1.142636,0.013311,0.105606,0.271004,-0.057956,-0.009158,0.002644,2.500000,0.101419,0.022009,0.000000,-0.549063,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,0,slot,unknown,0.00
0.905803,0.464479,-0.316308,0.184209,-0.025612,0.059086,0.010539,1.156658,0.167274,0.000000,0.010397,-0.457874,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,1,slot,unknown,0.00
0.259383,1.092366,-0.388051,0.107116,-0.049120,0.171637,-0.000030,0.442890,0.146142,0.022352,0.000729,-0.394033,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,2,slot,unknown,0.00
-0.186651,0.725457,-0.419651,0.011413,-0.010795,0.103690,-0.007547,0.509640,0.153616,0.000000,0.010438,-0.187954,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,3,slot,unknown,0.00
-0.843857,0.628885,0.000359,-0.280000,-0.018143,0.014495,0.003708,1.135262,0.072458,0.000000,0.006516,0.007639,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,4,slot,unknown,0.00
-0.977176,0.044648,0.278322,-0.209695,-0.019382,0.021575,-0.024152,2.500000,0.009263,0.009433,0.000000,0.019234,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,5,slot,unknown,0.00
-0.694106,-0.285974,0.259534,-0.220143,-0.002987,-0.019693,-0.003195,1.184661,0.157365,0.006259,0.001723,-0.109390,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,6,slot,unknown,0.00
-0.210536,-1.037284,0.362733,0.141146,-0.033593,-0.082138,0.006029,0.431486,0.171694,0.012677,0.012789,-0.408859,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,7,slot,unknown,0.00
0.209360,-0.749974,0.358290,0.146102,-0.025048,-0.030698,0.005935,0.497470,0.121386,0.000000,0.000000,-0.420991,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,8,slot,unknown,0.00
0.551266,-0.466809,0.355371,0.149238,0.004517,-0.054659,-0.008919,0.991107,0.159730,0.000000,0.000000,-0.413128,4,2005,slot_axis_shift,slot_axis_shift_4_2005_slot,9,slot,unknown,0.00
1.152326,-0.072837,0.084042,0.274337,0.027982,0.012703,-0.033356,0.979964,0.148427,0.007590,0.010204,-0.242048,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,0,hinge,unknown,0.00
0.883517,0.431440,-0.196202,0.247570,-0.026274,-0.003507,0.000342,1.011502,0.129879,0.003242,0.003363,-0.056723,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,1,hinge,unknown,0.00
0.241535,0.741439,-0.418513,0.023540,0.053822,-0.030061,-0.000744,0.908909,0.000000,0.000000,0.018653,-0.011629,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,2,hinge,unknown,0.00
-0.392641,1.107793,-0.419988,0.002118,0.044471,0.042163,-0.002880,0.900737,0.143619,0.000086,0.000594,-0.080224,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,3,hinge,unknown,0.00
-0.736451,0.576409,0.066454,-0.276473,-0.005598,-0.019691,-0.006514,0.946908,0.150411,0.000000,0.000000,-0.015213,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,4,hinge,unknown,0.00
-1.019287,-0.113543,0.155125,-0.260202,-0.045420,-0.014805,-0.047965,0.926404,0.132480,0.000000,0.000000,-0.421402,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,5,hinge,unknown,0.00
-0.726359,-0.389926,0.305349,-0.192252,-0.061406,-0.027482,-0.068782,0.750537,0.112230,0.000000,0.000000,-0.474879,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,6,hinge,unknown,0.00
-0.472425,-0.981472,0.416758,-0.034722,0.022812,-0.054550,-0.075307,0.677855,0.037145,0.000000,0.000000,-0.842626,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,7,hinge,unknown,0.00
0.343879,-0.774810,0.394935,0.095280,0.051579,-0.051621,-0.071096,0.638122,0.143116,0.017401,0.001962,-0.600999,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,8,hinge,unknown,0.00
0.876244,-0.718604,0.097665,0.272325,0.000852,-0.051253,-0.061402,0.785138,0.135611,0.000000,0.010504,-0.499843,4,2006,slot_axis_shift,slot_axis_shift_4_2006_hinge,9,hinge,unknown,0.00
1.093774,0.009023,0.396909,0.091562,0.085704,0.016241,0.010324,0.177227,0.239721,0.013815,0.000000,-0.084025,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,0,free,unknown,0.00
0.840715,0.487769,-0.335930,0.168062,0.103728,0.025863,0.002937,0.228187,0.184532,0.000000,0.000000,-0.276744,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,1,free,unknown,0.00
0.475157,0.879774,-0.388217,0.106849,0.028407,0.073469,-0.017193,0.163141,0.200726,0.013674,0.008478,-0.352686,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,2,free,unknown,0.00
-0.224543,0.698899,-0.415363,-0.041490,-0.017017,0.017661,-0.012731,0.264500,0.218746,0.000000,0.000000,-0.274842,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,3,free,unknown,0.00
-0.907478,0.555658,-0.393392,-0.098077,-0.089000,0.040181,-0.023074,0.242801,0.218866,0.005766,0.015883,-0.296023,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,4,free,unknown,0.00
-1.030099,0.113831,0.001176,-0.279999,-0.056224,0.011972,-0.006141,0.247165,0.315289,0.015117,0.000000,-0.295331,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,5,free,unknown,0.00
-0.955886,-0.579453,0.131370,-0.265951,-0.080575,-0.087316,-0.005048,0.204189,0.161657,0.000000,0.000000,-0.363607,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,6,free,unknown,0.00
-0.345294,-0.981070,0.389571,0.104636,-0.001110,-0.089329,-0.013375,0.202651,0.229095,0.014318,0.027601,-0.388199,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,7,free,unknown,0.00
0.222048,-0.806643,0.408442,0.065236,0.040726,-0.031247,-0.024277,0.275342,0.246538,0.000000,0.009987,-0.372956,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,8,free,unknown,0.00
0.768297,-0.557008,0.137151,0.264650,0.082429,-0.030199,-0.006021,0.187557,0.255934,0.000000,0.014316,-0.292899,4,2007,slot_axis_shift,slot_axis_shift_4_2007_free,9,free,unknown,0.00
1.144470,-0.027160,0.275733,0.211210,0.079412,0.076126,0.005448,0.645906,0.161129,0.019854,0.000000,-0.489790,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,0,slot,unknown,0.00
0.859970,0.647517,-0.031383,0.279217,0.122575,0.056525,-0.005087,0.421305,0.119872,0.000000,0.014412,-0.568296,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,1,slot,unknown,0.00
0.456826,1.052724,-0.419682,0.010899,0.084646,0.034789,-0.012908,0.853988,0.079834,0.000000,0.012999,-0.745177,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,2,slot,unknown,0.00
-0.330169,0.960065,-0.394964,0.095227,0.004993,-0.010644,-0.014665,2.165668,0.057731,0.000000,0.000000,-0.459523,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,3,slot,unknown,0.00
-0.933193,0.667752,-0.140865,-0.263782,-0.059286,0.016303,0.008069,1.337397,0.107535,0.027086,0.000000,-0.266894,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,4,slot,unknown,0.00
-0.977611,0.027638,-0.153237,-0.260698,-0.089173,-0.038991,0.010779,0.615387,0.152181,0.000000,0.008401,-0.054439,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,5,slot,unknown,0.00
-0.742992,-0.410673,-0.096872,-0.272450,-0.079184,-0.050815,-0.015352,0.420173,0.196182,0.000000,0.007513,0.075029,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,6,slot,unknown,0.00
-0.363582,-0.946517,0.358114,-0.146294,-0.060249,-0.013858,-0.020055,0.838769,0.147693,0.000000,0.000000,-0.133991,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,7,slot,unknown,0.00
0.258532,-0.707828,0.251770,0.224115,0.028912,0.012402,-0.007751,1.904437,0.207293,0.002610,0.004842,-0.156988,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,8,slot,unknown,0.00
0.946446,-0.555912,0.016098,0.279794,0.080973,0.038866,-0.001803,1.170240,0.163607,0.000000,0.000000,-0.371213,4,2008,slot_axis_shift,slot_axis_shift_4_2008_slot,9,slot,unknown,0.00
0.731170,-0.078890,-0.183503,0.251861,-0.074485,0.030912,-0.023505,0.942304,0.150594,0.002699,0.014153,-0.142635,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,0,hinge,clamp,0.00
0.924368,0.584648,-0.162733,0.258128,0.026977,0.028123,-0.030088,0.885281,0.089006,0.016104,0.000000,-0.559626,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,1,hinge,clamp,0.00
0.312225,0.928203,-0.373636,0.127882,0.018283,0.053341,-0.052598,0.599179,0.109853,0.006558,0.005858,-0.740710,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,2,hinge,clamp,0.00
-0.288866,1.113575,-0.377367,-0.122916,-0.082178,0.056433,-0.057670,0.669334,0.190982,0.025001,0.000000,-0.877731,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,3,hinge,clamp,0.00
-0.686624,0.609396,-0.194530,-0.248156,0.004357,0.027388,-0.041641,0.827809,0.082929,0.014502,0.005885,-0.517748,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,4,hinge,clamp,0.00
-0.964481,0.143061,-0.350208,-0.154567,0.008435,-0.014603,-0.018311,1.037148,0.111749,0.017674,0.000000,-0.249667,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,5,hinge,clamp,0.00
-0.752261,-0.596974,0.408404,-0.065340,-0.060742,-0.037273,-0.022362,0.701637,0.133366,0.000000,0.015949,-0.063088,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,6,hinge,clamp,0.00
-0.415256,-0.939033,0.334187,-0.169599,-0.009217,0.004648,0.000844,1.101149,0.114514,0.008806,0.021683,-0.025740,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,7,hinge,clamp,0.00
0.328175,-0.922233,0.232464,-0.233200,-0.045642,-0.000947,0.017642,0.851501,0.076887,0.000000,0.027332,0.211275,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,8,hinge,clamp,0.00
0.859229,-0.596427,0.325347,0.177074,0.054226,-0.047850,-0.017961,1.037646,0.098988,0.016894,0.004677,-0.123002,4,2009,slot_axis_shift,slot_axis_shift_4_2009_hinge,9,hinge,clamp,0.00
1.003085,0.142150,-0.240771,0.229424,0.137742,0.030757,0.002259,0.224681,0.283436,0.003003,0.010719,-0.018985,4,3000,adhesive_tether_fixture,adhesive_tether_fixture_4_3000_free,0,free,unknown,0.00
0.807159,0.505892,-0.395818,0.093637,0.043547,0.045708,-0.020861,0.240601,0.235366,0.000000,0.000000,-0.038141,4,3000,adhesive_tether_fixture,adhesive_tether_fixture_4_3000_free,1,free,unknown,0.00
0.331954,0.820701,-0.348453,0.156320,0.024181,0.058502,-0.013711,0.231084,0.156418,0.000000,0.002155,-0.177157,4,3000,adhesive_tether_fixture,adhesive_tether_fixture_4_3000_free,2,free,unknown,0.00
-0.406000,1.079586,-0.390178,-0.103625,-0.055076,0.091066,-0.021175,0.198494,0.227859,0.024623,0.000000,-0.445757,4,3000,adhesive_tether_fixture,adhesive_tether_fixture_4_3000_free,3,free,unknown,0.00
